value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35,value_36,value_37,value_38,value_39,value_40,value_41,value_42,value_43,value_44,value_45,value_46,value_47,value_48,value_49,value_50,value_51,value_52,value_53,value_54,value_55,value_56,value_57,value_58,value_59,value_60,value_61,value_62,value_63,value_64,value_65,value_66,value_67,value_68,value_69,value_70,label
0.441794,0.791539,0.884156,0.802321,0.529312,0.392335,0.278844,0.27209,0.477725,0.541653,0.65001,0.566885,0.271329,0.192544,0.0,0.15492,0.495564,0.819784,0.969016,0.985731,0.639102,0.452291,0.260946,0.269738,0.523814,0.572349,0.765404,0.426143,0.379814,0.074254,0.044708,0.291405,0.449058,0.720367,0.830195,1.0,0.619191,0.46709,0.329611,0.391667,0.454112,0.619879,0.696105,0.475684,0.429651,0.255366,0.16265,0.252621,0.257738,0.798067,0.864978,0.832106,0.513404,0.503626,0.22657,0.383154,0.579695,0.597686,0.764054,0.485273,0.389243,0.049537,0.197747,0.319249,0.543633,0.730492,0.781442,0.820173,0.761999,0.473571,0.0
53.0,63.0,83.0,73.0,71.0,73.0,68.0,65.0,57.0,56.0,57.0,77.0,74.0,57.0,72.0,80.0,75.0,74.0,65.0,57.0,53.0,36.0,51.0,44.0,64.0,63.0,69.0,77.0,96.0,76.0,67.0,59.0,78.0,61.0,71.0,78.0,67.0,58.0,57.0,71.0,69.0,72.0,74.0,75.0,59.0,65.0,57.0,60.0,61.0,41.0,59.0,65.0,82.0,67.0,65.0,52.0,48.0,60.0,51.0,50.0,53.0,62.0,69.0,79.0,78.0,62.0,82.0,67.0,58.0,39.0,1.0
65.0,45.0,48.0,68.0,86.0,73.0,80.0,73.0,70.0,53.0,67.0,64.0,80.0,73.0,60.0,70.0,60.0,59.0,77.0,66.0,52.0,69.0,65.0,46.0,65.0,68.0,79.0,66.0,80.0,79.0,77.0,62.0,82.0,70.0,68.0,62.0,76.0,59.0,45.0,59.0,74.0,66.0,81.0,72.0,76.0,64.0,73.0,56.0,56.0,47.0,46.0,66.0,62.0,55.0,70.0,70.0,79.0,65.0,85.0,77.0,76.0,66.0,65.0,80.0,63.0,45.0,28.0,25.0,13.0,3.0,1.0
0.535439,1.0,0.922961,0.923979,0.755886,0.43232,0.333678,0.300972,0.44929,0.647675,0.657799,0.48809,0.315519,0.073152,0.076103,0.331114,0.563937,0.756912,0.772181,0.968455,0.678958,0.544624,0.204986,0.459527,0.378204,0.641954,0.615702,0.519578,0.311946,0.085172,0.076942,0.25601,0.526548,0.782093,0.985381,0.904482,0.725089,0.567765,0.36363,0.615229,0.578363,0.618131,0.697345,0.655419,0.245266,0.0,0.113856,0.01433,0.465213,0.777475,0.943817,0.756687,0.868489,0.489463,0.269649,0.456579,0.462746,0.731482,0.797258,0.520456,0.352422,0.246639,0.133689,0.324528,0.472639,0.995385,0.854037,0.883563,0.611399,0.429597,0.0
95.0,78.0,71.0,54.0,53.0,66.0,65.0,63.0,48.0,62.0,73.0,78.0,90.0,75.0,63.0,79.0,74.0,58.0,69.0,78.0,69.0,58.0,73.0,53.0,66.0,68.0,61.0,51.0,37.0,30.0,27.0,17.0,8.0,1.0,11.0,28.0,12.0,29.0,36.0,56.0,65.0,82.0,65.0,80.0,78.0,73.0,71.0,74.0,72.0,62.0,74.0,64.0,70.0,59.0,63.0,82.0,80.0,80.0,79.0,80.0,75.0,74.0,60.0,70.0,56.0,43.0,38.0,31.0,15.0,5.0,1.0
0.464216,0.701838,0.771535,0.849138,0.653158,0.480967,0.292275,0.375385,0.418268,0.741114,0.54076,0.65976,0.298362,0.013076,0.18675,0.216973,0.520601,0.796414,0.854751,0.738515,0.68826,0.413308,0.356115,0.157875,0.488709,0.528646,0.735349,0.542794,0.314537,0.159998,0.0,0.335134,0.610582,0.730841,0.953586,0.740337,0.54836,0.416478,0.336314,0.296742,0.495873,0.603218,0.526101,0.534564,0.363753,0.135153,0.16975,0.110968,0.490364,0.607484,0.740166,0.735461,0.536922,0.370004,0.285092,0.393896,0.428092,0.453912,0.694848,0.427566,0.290975,0.15686,0.094542,0.293383,0.491236,0.631866,1.0,0.800586,0.599636,0.489315,0.0
79.0,75.0,89.0,76.0,59.0,73.0,75.0,62.0,77.0,78.0,72.0,68.0,62.0,68.0,88.0,72.0,66.0,74.0,76.0,63.0,74.0,64.0,48.0,56.0,75.0,76.0,69.0,72.0,69.0,88.0,72.0,79.0,77.0,66.0,64.0,54.0,70.0,80.0,75.0,69.0,50.0,37.0,57.0,61.0,61.0,66.0,57.0,51.0,32.0,47.0,65.0,73.0,58.0,63.0,55.0,69.0,65.0,45.0,45.0,56.0,61.0,60.0,77.0,69.0,78.0,83.0,67.0,78.0,73.0,53.0,1.0
76.0,82.0,76.0,67.0,56.0,68.0,69.0,78.0,76.0,71.0,63.0,51.0,44.0,64.0,75.0,62.0,47.0,66.0,50.0,70.0,90.0,78.0,72.0,68.0,54.0,73.0,55.0,75.0,74.0,77.0,85.0,72.0,75.0,77.0,74.0,68.0,79.0,66.0,75.0,59.0,75.0,78.0,77.0,64.0,73.0,70.0,70.0,70.0,67.0,76.0,78.0,71.0,82.0,62.0,70.0,64.0,50.0,57.0,38.0,42.0,32.0,48.0,59.0,73.0,71.0,75.0,56.0,42.0,30.0,13.0,1.0
0.483041,0.707756,0.863203,0.789375,0.532645,0.357802,0.267466,0.337371,0.372659,0.508839,0.691578,0.482954,0.267791,0.244632,0.084824,0.304101,0.470429,0.721518,1.0,0.715742,0.498237,0.461451,0.232219,0.31558,0.439917,0.522147,0.541394,0.476331,0.211412,0.110843,0.039254,0.271599,0.415921,0.74622,0.874863,0.850153,0.655205,0.359121,0.184936,0.299341,0.479277,0.470551,0.64084,0.441569,0.332612,0.090694,0.134502,0.30284,0.340332,0.619638,0.869174,0.836738,0.576035,0.384707,0.1781,0.222861,0.410872,0.686696,0.522129,0.535205,0.2584,0.229042,0.0,0.190073,0.399036,0.696293,0.918299,0.59901,0.718483,0.349229,0.0
50.0,58.0,74.0,68.0,63.0,83.0,73.0,77.0,70.0,69.0,53.0,56.0,60.0,66.0,53.0,49.0,53.0,68.0,88.0,78.0,63.0,44.0,60.0,52.0,37.0,23.0,15.0,19.0,37.0,24.0,30.0,23.0,6.0,2.0,21.0,20.0,38.0,32.0,49.0,36.0,37.0,51.0,60.0,78.0,62.0,46.0,65.0,72.0,78.0,66.0,66.0,74.0,71.0,83.0,77.0,63.0,44.0,61.0,80.0,80.0,66.0,52.0,54.0,41.0,51.0,50.0,70.0,86.0,69.0,72.0,1.0
0.536065,0.689775,0.923808,0.906993,0.694911,0.304754,0.257718,0.324697,0.471152,0.660929,0.651343,0.408773,0.342903,0.179049,0.12979,0.307897,0.546536,0.774561,0.865502,0.688439,0.678961,0.452301,0.340601,0.239282,0.387613,0.69682,0.633313,0.57615,0.3137,0.130846,0.161201,0.175378,0.485306,0.69809,0.835266,0.800623,0.661742,0.395334,0.422277,0.270996,0.461821,0.572926,0.756679,0.535904,0.396982,0.005091,0.105495,0.292034,0.484158,0.824878,0.828395,0.943242,0.834092,0.404954,0.28109,0.465854,0.608417,0.566028,0.601724,0.496207,0.199775,0.052138,0.0,0.154485,0.47445,0.755891,1.0,0.743428,0.724996,0.417307,0.0
0.469547,0.800094,0.949987,0.867901,0.659531,0.527767,0.265773,0.40789,0.443697,0.61938,0.537861,0.411966,0.304712,0.216191,0.064047,0.358556,0.51177,0.725818,1.0,0.940116,0.531927,0.43266,0.360782,0.405577,0.529477,0.59795,0.613167,0.512327,0.248289,0.012231,0.124339,0.265304,0.625529,0.690459,0.906588,0.809232,0.633734,0.382986,0.321848,0.46113,0.442398,0.645671,0.589262,0.398629,0.297995,0.286708,0.01274,0.136163,0.405191,0.891198,0.96851,0.883581,0.759322,0.511762,0.308759,0.307552,0.564615,0.621083,0.562416,0.565007,0.284304,0.21945,0.0,0.26464,0.491903,0.755206,0.899246,0.814438,0.687909,0.459401,0.0
0.428988,0.796042,0.657916,0.958713,0.736872,0.390553,0.264622,0.500368,0.369432,0.573236,0.775085,0.410008,0.300148,0.075559,0.22698,0.142642,0.341654,0.74863,0.821053,0.872557,0.668408,0.313883,0.451783,0.26877,0.415181,0.645617,0.764806,0.391658,0.246357,0.178645,0.0,0.203021,0.422951,0.770422,0.760289,0.848365,0.672876,0.473421,0.247986,0.446221,0.277643,0.538647,0.834721,0.505007,0.383174,0.112497,0.199209,0.172891,0.4779,0.803156,1.0,0.662024,0.675698,0.341199,0.288436,0.275223,0.265416,0.687004,0.510941,0.496534,0.276971,0.027597,0.104431,0.157957,0.396945,0.602314,0.788117,0.857503,0.458724,0.559361,0.0
20.0,33.0,41.0,41.0,33.0,29.0,37.0,43.0,62.0,60.0,49.0,56.0,75.0,79.0,64.0,83.0,77.0,63.0,62.0,51.0,42.0,49.0,66.0,74.0,68.0,71.0,70.0,76.0,66.0,76.0,69.0,83.0,79.0,67.0,62.0,80.0,80.0,70.0,65.0,80.0,67.0,51.0,46.0,65.0,76.0,87.0,72.0,73.0,58.0,74.0,65.0,78.0,79.0,61.0,41.0,57.0,75.0,95.0,80.0,62.0,65.0,53.0,43.0,27.0,34.0,48.0,62.0,75.0,61.0,70.0,1.0
91.0,74.0,66.0,60.0,53.0,60.0,63.0,55.0,49.0,48.0,56.0,52.0,68.0,66.0,60.0,73.0,77.0,72.0,75.0,63.0,71.0,51.0,64.0,51.0,36.0,47.0,45.0,35.0,55.0,75.0,71.0,52.0,66.0,79.0,64.0,83.0,77.0,73.0,66.0,57.0,47.0,66.0,78.0,58.0,65.0,74.0,70.0,89.0,75.0,65.0,73.0,78.0,76.0,77.0,69.0,80.0,67.0,62.0,61.0,81.0,68.0,70.0,72.0,72.0,79.0,72.0,63.0,71.0,71.0,72.0,1.0
26.0,38.0,57.0,37.0,47.0,47.0,67.0,58.0,77.0,70.0,89.0,74.0,63.0,46.0,66.0,74.0,78.0,61.0,65.0,67.0,62.0,59.0,58.0,68.0,84.0,75.0,59.0,45.0,51.0,60.0,52.0,46.0,27.0,41.0,45.0,56.0,64.0,72.0,76.0,58.0,57.0,52.0,64.0,75.0,80.0,74.0,64.0,51.0,56.0,70.0,87.0,71.0,76.0,68.0,60.0,46.0,38.0,40.0,58.0,58.0,55.0,60.0,65.0,69.0,87.0,71.0,71.0,54.0,37.0,23.0,1.0
54.0,62.0,49.0,50.0,62.0,65.0,69.0,57.0,69.0,57.0,74.0,78.0,74.0,78.0,71.0,67.0,68.0,68.0,73.0,84.0,76.0,69.0,74.0,57.0,41.0,47.0,47.0,54.0,41.0,44.0,50.0,61.0,77.0,81.0,74.0,77.0,76.0,63.0,77.0,72.0,80.0,74.0,63.0,77.0,90.0,72.0,54.0,59.0,53.0,71.0,63.0,80.0,68.0,84.0,68.0,48.0,35.0,51.0,69.0,53.0,51.0,32.0,52.0,42.0,45.0,45.0,48.0,41.0,38.0,36.0,1.0
0.566456,0.731019,0.973359,0.786988,0.556589,0.522283,0.323822,0.407747,0.533731,0.591892,0.707507,0.468883,0.479429,0.024564,0.081281,0.152809,0.587773,0.791751,0.923839,1.0,0.721798,0.536052,0.26894,0.260119,0.545222,0.652294,0.769209,0.574815,0.370493,0.0,0.272737,0.233465,0.599455,0.745393,0.999777,0.801946,0.760621,0.455894,0.361766,0.453281,0.422153,0.618706,0.753674,0.774898,0.33897,0.203425,0.089439,0.426967,0.374875,0.830889,0.822161,0.691372,0.746419,0.501408,0.332919,0.37941,0.819984,0.657868,0.758524,0.522505,0.378775,0.12724,0.061555,0.415636,0.64351,0.834758,0.759819,0.888463,0.967394,0.467405,0.0
0.378381,0.739743,0.984858,0.874218,0.579074,0.426893,0.325449,0.332809,0.561807,0.661031,0.572594,0.393175,0.4053,0.175569,0.10859,0.211494,0.52063,0.763555,0.834426,0.800702,0.63273,0.392674,0.378037,0.413087,0.551626,0.548519,0.526098,0.591637,0.442146,0.0,0.208641,0.269211,0.685254,0.808134,0.739774,0.968096,0.63314,0.508768,0.37682,0.427792,0.650676,0.661268,0.805107,0.523378,0.38163,0.299678,0.162416,0.382091,0.477303,0.760974,1.0,0.963262,0.763945,0.555249,0.387237,0.304973,0.47583,0.581952,0.766387,0.484756,0.161697,0.203663,0.149243,0.322913,0.601228,0.779688,0.87887,0.863308,0.711695,0.447241,0.0
0.482602,0.78008,0.921774,0.86337,0.566105,0.43335,0.419057,0.412252,0.535896,0.770531,0.807619,0.624953,0.534629,0.220671,0.064201,0.205383,0.551955,0.728583,1.0,0.665978,0.628913,0.522048,0.3463,0.256185,0.52862,0.723345,0.532307,0.666508,0.278906,0.133305,0.0,0.251365,0.828559,0.750339,0.919289,0.797732,0.581858,0.48082,0.301474,0.397608,0.446238,0.656362,0.479269,0.376464,0.432469,0.123178,0.042479,0.192559,0.522406,0.73632,0.815249,0.91051,0.652784,0.317592,0.338216,0.298701,0.45589,0.572451,0.76044,0.549927,0.316247,0.158485,0.063095,0.155681,0.498576,0.666894,0.949836,0.903584,0.573414,0.368341,0.0
35.0,47.0,65.0,81.0,70.0,74.0,61.0,53.0,47.0,32.0,27.0,47.0,49.0,29.0,34.0,28.0,9.0,17.0,27.0,42.0,61.0,68.0,73.0,54.0,67.0,86.0,69.0,52.0,52.0,62.0,64.0,66.0,63.0,80.0,64.0,82.0,72.0,79.0,64.0,75.0,64.0,79.0,61.0,80.0,72.0,76.0,71.0,64.0,58.0,63.0,73.0,69.0,80.0,72.0,68.0,75.0,82.0,76.0,72.0,60.0,47.0,50.0,43.0,53.0,62.0,59.0,76.0,76.0,66.0,68.0,1.0
0.537623,0.717338,0.841144,0.74476,0.622008,0.385793,0.391047,0.253419,0.443224,0.520696,0.543595,0.375403,0.187691,0.164859,0.0,0.242532,0.581299,0.822546,0.803544,0.652139,0.60051,0.320663,0.240914,0.484458,0.290942,0.592784,0.59028,0.532457,0.115459,0.047369,0.008246,0.262904,0.467247,0.67947,0.727363,1.0,0.581759,0.327034,0.252997,0.316683,0.461296,0.505973,0.508718,0.393509,0.156069,0.080198,0.012312,0.152967,0.507337,0.690659,0.627208,0.754878,0.649124,0.413098,0.27036,0.294816,0.528975,0.594592,0.58552,0.548407,0.158827,0.072355,0.049007,0.188811,0.438247,0.668119,0.80247,0.615325,0.551408,0.344085,0.0
85.0,79.0,68.0,71.0,57.0,65.0,74.0,55.0,40.0,33.0,46.0,59.0,79.0,60.0,65.0,83.0,80.0,64.0,45.0,38.0,37.0,40.0,22.0,41.0,52.0,62.0,69.0,73.0,77.0,66.0,80.0,72.0,77.0,79.0,80.0,70.0,66.0,50.0,32.0,46.0,63.0,81.0,62.0,54.0,54.0,43.0,32.0,29.0,39.0,56.0,51.0,52.0,35.0,42.0,54.0,65.0,48.0,56.0,72.0,71.0,77.0,73.0,63.0,76.0,64.0,62.0,81.0,70.0,52.0,37.0,1.0
0.513101,0.662045,0.815287,0.718458,0.780135,0.316677,0.324121,0.210543,0.636497,0.526685,0.685363,0.396452,0.39028,0.216018,0.075095,0.21005,0.560108,0.709074,1.0,0.883135,0.526496,0.606191,0.337243,0.320197,0.503597,0.565561,0.643726,0.602792,0.374252,0.175309,0.020946,0.140462,0.523076,0.829903,0.840562,0.83724,0.698543,0.436164,0.422429,0.235311,0.361938,0.724369,0.711126,0.541624,0.28483,0.162264,0.090087,0.242023,0.483205,0.809272,0.985074,0.936304,0.704213,0.444222,0.360046,0.454406,0.4756,0.604595,0.700313,0.598326,0.30526,0.1605,0.0,0.214851,0.625055,0.81563,0.848052,0.812262,0.555341,0.586654,0.0
0.436254,0.6016,0.870167,0.908644,0.793822,0.434822,0.319328,0.335586,0.522571,0.590826,0.70884,0.342684,0.371852,0.097857,0.078824,0.09114,0.493602,0.808831,1.0,0.857595,0.695434,0.505678,0.266868,0.470325,0.379918,0.702249,0.563703,0.421076,0.252907,0.186838,0.0,0.302335,0.499152,0.664627,0.881618,0.923188,0.77835,0.515695,0.413844,0.360746,0.460002,0.615073,0.783018,0.466972,0.329261,0.169292,0.069592,0.341539,0.527936,0.781286,0.920963,0.954467,0.634,0.395255,0.372017,0.41164,0.543732,0.433303,0.659319,0.545779,0.384479,0.042993,0.14202,0.175833,0.490374,0.883317,0.920984,0.873643,0.717119,0.513059,0.0
77.0,74.0,78.0,63.0,79.0,59.0,49.0,43.0,46.0,58.0,63.0,81.0,73.0,71.0,56.0,75.0,69.0,49.0,58.0,42.0,61.0,50.0,62.0,49.0,50.0,69.0,53.0,65.0,46.0,64.0,80.0,95.0,77.0,61.0,78.0,80.0,79.0,72.0,67.0,73.0,56.0,49.0,45.0,56.0,43.0,58.0,54.0,70.0,68.0,84.0,80.0,64.0,71.0,73.0,64.0,65.0,55.0,51.0,35.0,44.0,57.0,74.0,89.0,80.0,65.0,71.0,63.0,72.0,70.0,72.0,1.0
78.0,74.0,55.0,74.0,89.0,79.0,61.0,57.0,58.0,75.0,69.0,57.0,65.0,84.0,79.0,60.0,55.0,68.0,62.0,73.0,65.0,73.0,59.0,47.0,57.0,42.0,30.0,27.0,17.0,32.0,28.0,34.0,43.0,35.0,20.0,16.0,13.0,12.0,25.0,40.0,60.0,64.0,76.0,59.0,60.0,76.0,63.0,54.0,72.0,62.0,64.0,66.0,62.0,54.0,56.0,73.0,80.0,99.0,80.0,69.0,69.0,72.0,79.0,73.0,69.0,79.0,84.0,68.0,61.0,67.0,1.0
99.0,79.0,72.0,55.0,69.0,55.0,59.0,66.0,46.0,52.0,65.0,76.0,93.0,73.0,53.0,35.0,43.0,54.0,69.0,78.0,66.0,77.0,62.0,71.0,80.0,62.0,79.0,60.0,67.0,73.0,88.0,74.0,73.0,56.0,55.0,48.0,43.0,38.0,49.0,30.0,43.0,40.0,53.0,68.0,55.0,38.0,47.0,60.0,55.0,69.0,59.0,76.0,90.0,76.0,59.0,78.0,61.0,78.0,65.0,74.0,57.0,61.0,67.0,67.0,80.0,66.0,56.0,59.0,41.0,52.0,1.0
0.576696,0.75808,0.962847,0.803005,0.652874,0.580567,0.338798,0.486894,0.462017,0.834036,0.65994,0.592301,0.438408,0.194322,0.207389,0.369321,0.645437,0.877914,0.930014,0.88927,0.912174,0.604504,0.346185,0.452398,0.543437,0.684458,0.624105,0.577482,0.554985,0.28441,0.0,0.419808,0.655593,0.787326,1.0,0.833162,0.690238,0.647694,0.397359,0.297344,0.564836,0.688925,0.815223,0.611036,0.379196,0.321091,0.205609,0.264989,0.660739,0.830853,0.943769,0.914817,0.642975,0.488195,0.419031,0.429203,0.669983,0.712225,0.788186,0.610647,0.495532,0.270118,0.197157,0.322984,0.494687,0.855512,0.940373,0.861297,0.814355,0.431316,0.0
0.588784,0.870211,0.848059,0.982746,0.610529,0.434062,0.277723,0.295677,0.480291,0.518033,0.585664,0.441273,0.441065,0.260595,0.293178,0.209105,0.483244,0.812376,0.776376,0.755526,0.515047,0.508633,0.243945,0.430486,0.441406,0.616617,0.629612,0.540322,0.268748,0.211166,0.062113,0.245805,0.490068,0.660343,1.0,0.783358,0.719958,0.49945,0.189623,0.329869,0.530121,0.59164,0.63329,0.542597,0.278378,0.153039,0.080016,0.198026,0.398078,0.781214,0.679908,0.861198,0.652342,0.368116,0.198944,0.3808,0.459692,0.628106,0.487694,0.564702,0.390429,0.109614,0.0,0.251779,0.456532,0.820202,0.886852,0.656401,0.451005,0.376856,0.0
44.0,36.0,34.0,15.0,33.0,39.0,57.0,74.0,63.0,78.0,85.0,79.0,63.0,80.0,70.0,50.0,33.0,33.0,28.0,31.0,47.0,64.0,63.0,54.0,48.0,65.0,45.0,45.0,44.0,61.0,61.0,81.0,76.0,70.0,66.0,73.0,76.0,60.0,69.0,58.0,74.0,79.0,98.0,79.0,62.0,51.0,47.0,33.0,37.0,33.0,36.0,21.0,15.0,6.0,2.0,6.0,13.0,33.0,47.0,64.0,80.0,86.0,67.0,51.0,31.0,13.0,5.0,20.0,40.0,48.0,1.0
0.458935,0.777934,0.866617,0.804962,0.639126,0.28686,0.386195,0.458702,0.446866,0.695311,0.601605,0.522478,0.361756,0.281909,0.0,0.31129,0.513724,0.764269,0.832175,0.777226,0.790676,0.407504,0.350801,0.524635,0.561209,0.485172,0.547266,0.60164,0.349515,0.369856,0.155569,0.317185,0.51999,0.815793,1.0,0.824231,0.754536,0.509611,0.371819,0.379007,0.399613,0.741523,0.641933,0.456603,0.305259,0.101454,0.18529,0.371986,0.444637,0.639357,0.682095,0.720541,0.552248,0.59028,0.238448,0.4116,0.519646,0.601269,0.602243,0.661129,0.371413,0.079022,0.116823,0.251968,0.441007,0.724488,0.901823,0.81297,0.687854,0.494878,0.0
0.503073,0.844169,0.811738,0.782276,0.71518,0.433209,0.449131,0.351309,0.553911,0.684952,0.647196,0.555885,0.325174,0.204456,0.088238,0.273091,0.593341,0.690107,0.868038,0.904219,0.528723,0.640102,0.466446,0.289978,0.370213,0.661608,0.597282,0.649835,0.40918,0.215562,0.118854,0.41572,0.593729,0.826198,1.0,0.78399,0.791719,0.474267,0.41087,0.398064,0.387916,0.734172,0.542199,0.499031,0.342944,0.053105,0.07737,0.309722,0.507683,0.758359,0.834566,0.867294,0.665791,0.366612,0.368974,0.313163,0.605012,0.628669,0.88213,0.650258,0.368173,0.251236,0.0,0.365847,0.470636,0.786039,0.849223,0.815084,0.677063,0.500973,0.0
0.440794,0.735646,0.98373,0.818371,0.710203,0.400568,0.20752,0.328756,0.487295,0.698703,0.699149,0.634321,0.393096,0.0,0.104035,0.18726,0.580257,0.723483,0.858305,0.767148,0.742095,0.394408,0.260886,0.449035,0.507806,0.678822,0.47237,0.598969,0.359465,0.190092,0.156954,0.236712,0.327073,0.753726,0.977267,0.884897,0.660717,0.527766,0.236675,0.309732,0.476422,0.847479,0.477886,0.662339,0.191648,0.087411,0.091631,0.226784,0.475629,0.876217,0.92129,0.846985,0.695105,0.408856,0.27799,0.433904,0.519663,0.585432,0.68989,0.32289,0.302549,0.135454,0.074605,0.066947,0.465394,0.835027,1.0,0.92568,0.65788,0.319655,0.0
46.0,61.0,78.0,58.0,58.0,75.0,74.0,61.0,53.0,71.0,68.0,68.0,74.0,68.0,82.0,75.0,63.0,71.0,55.0,68.0,66.0,48.0,60.0,59.0,64.0,71.0,52.0,34.0,41.0,54.0,70.0,87.0,78.0,68.0,56.0,60.0,53.0,47.0,63.0,80.0,72.0,92.0,80.0,80.0,64.0,57.0,74.0,66.0,64.0,80.0,82.0,70.0,73.0,75.0,79.0,60.0,68.0,78.0,63.0,54.0,47.0,28.0,42.0,54.0,62.0,52.0,54.0,47.0,51.0,52.0,1.0
0.559912,0.7174,0.960969,0.922451,0.598769,0.442962,0.387026,0.314257,0.28572,0.671878,0.610406,0.431882,0.273121,0.053989,0.104059,0.401093,0.606712,0.804813,0.874426,0.88882,0.749578,0.576955,0.303467,0.229145,0.680015,0.759811,0.681421,0.521633,0.311005,0.12493,0.0,0.241752,0.508855,0.686092,0.915221,0.952784,0.641151,0.574575,0.393948,0.416126,0.444301,0.772451,0.709417,0.604475,0.439233,0.101669,0.202263,0.231404,0.485819,0.785558,0.87272,0.817887,0.632592,0.467449,0.256673,0.331893,0.558789,0.572239,0.713824,0.702374,0.495988,0.038882,0.152739,0.183016,0.428136,0.783064,1.0,0.947051,0.55608,0.505536,0.0
0.348502,0.679578,0.80158,0.859863,0.489767,0.412508,0.250659,0.258902,0.229282,0.52655,0.596371,0.512649,0.298828,0.139638,0.007227,0.153002,0.413388,0.755643,0.846801,0.870364,0.69115,0.461154,0.226899,0.129585,0.446069,0.59123,0.428199,0.604561,0.297645,0.190713,0.028799,0.181011,0.466063,0.666022,0.74698,0.689547,0.808437,0.370802,0.160397,0.449596,0.547248,0.670938,0.418894,0.59329,0.128154,0.050757,0.0,0.205508,0.447593,0.660181,1.0,0.95203,0.639648,0.376664,0.397234,0.38585,0.321261,0.768115,0.516965,0.43779,0.126935,0.017937,0.119509,0.16139,0.451854,0.635873,0.911443,0.633449,0.579203,0.375294,0.0
0.392416,0.692788,1.0,0.788182,0.639146,0.381834,0.13716,0.255393,0.392751,0.614149,0.624862,0.504525,0.347118,0.0,0.217023,0.045517,0.328981,0.72206,0.735457,0.783975,0.540972,0.436894,0.277486,0.260249,0.434965,0.731922,0.586612,0.364927,0.12583,0.03897,0.069845,0.30109,0.509607,0.627983,0.715263,0.763039,0.59097,0.362677,0.332766,0.230366,0.421908,0.590186,0.465745,0.504649,0.352445,0.15684,0.047791,0.092435,0.366068,0.674506,0.836516,0.698865,0.628023,0.344121,0.253134,0.360763,0.235907,0.563252,0.574512,0.391995,0.426602,0.007865,0.113766,0.238596,0.467724,0.601122,0.883865,0.721414,0.417849,0.38783,0.0
0.54086,0.62834,0.753288,0.909757,0.827792,0.469087,0.452521,0.22901,0.505535,0.700428,0.587261,0.427348,0.283778,0.132894,0.036038,0.213944,0.357383,0.760864,0.940817,0.852353,0.570864,0.282293,0.308065,0.278742,0.605361,0.725406,0.469995,0.486646,0.227369,0.0,0.04104,0.127726,0.386651,0.647225,0.989922,0.811398,0.632778,0.530418,0.272518,0.355723,0.40304,0.560052,0.641719,0.526749,0.357206,0.194972,0.051035,0.289205,0.394476,0.796049,0.811905,0.768042,0.727196,0.228783,0.357023,0.345223,0.480033,0.742624,0.538541,0.407868,0.388651,0.084297,0.160371,0.252816,0.494036,0.717088,0.853564,1.0,0.585345,0.511362,0.0
53.0,68.0,53.0,73.0,78.0,66.0,79.0,79.0,64.0,82.0,65.0,64.0,66.0,60.0,52.0,48.0,53.0,65.0,57.0,77.0,67.0,87.0,70.0,55.0,52.0,61.0,69.0,60.0,67.0,51.0,53.0,50.0,54.0,71.0,63.0,43.0,62.0,71.0,53.0,50.0,68.0,82.0,77.0,80.0,65.0,66.0,70.0,66.0,79.0,73.0,64.0,48.0,33.0,31.0,12.0,7.0,22.0,36.0,33.0,46.0,41.0,55.0,73.0,77.0,70.0,87.0,67.0,59.0,47.0,31.0,1.0
18.0,14.0,14.0,33.0,44.0,56.0,63.0,48.0,56.0,40.0,59.0,72.0,84.0,64.0,68.0,79.0,61.0,59.0,72.0,62.0,57.0,57.0,42.0,46.0,26.0,17.0,36.0,34.0,45.0,54.0,73.0,85.0,75.0,57.0,56.0,71.0,71.0,61.0,54.0,59.0,56.0,65.0,84.0,67.0,71.0,71.0,54.0,48.0,29.0,40.0,59.0,42.0,53.0,51.0,55.0,68.0,49.0,66.0,47.0,60.0,60.0,79.0,71.0,74.0,91.0,80.0,67.0,76.0,74.0,72.0,1.0
0.503918,0.880457,1.0,0.939522,0.87983,0.359209,0.51215,0.342604,0.573967,0.641162,0.736706,0.531138,0.462464,0.209964,0.0,0.270754,0.553314,0.820498,0.817007,0.829131,0.690803,0.43683,0.506882,0.351441,0.418993,0.621001,0.52972,0.547481,0.249811,0.071968,0.15308,0.080248,0.469235,0.865174,0.805822,0.847028,0.827587,0.556229,0.299818,0.293339,0.548999,0.601204,0.802628,0.589507,0.180716,0.021399,0.003986,0.163781,0.490465,0.80216,0.791762,0.734385,0.572317,0.414014,0.386072,0.270566,0.537726,0.58356,0.583494,0.507218,0.30582,0.27478,0.129281,0.135308,0.634259,0.87347,0.80464,0.755528,0.611256,0.345685,0.0
